PriceNoTax,YearNum,Month_ID,BrandR1,SeazonClass,ConstrGroup,ExpositionType,CityType,OperatorR1,OperatorR2,BudgetClass,GRP,Latitude,Longitude,Population,Seller_Cat,Dis
22000.0,1,3,3.0,1,2,1,4,0,1,3,5.87,55.151782,61.389789,1196680.0,267,1.0198314108149953
22000.0,1,4,3.0,1,2,1,4,0,1,3,5.87,55.151782,61.389789,1196680.0,267,1.0198314108149953
22000.0,1,5,3.0,0,2,1,4,0,1,3,5.87,55.151782,61.389789,1196680.0,267,1.0198314108149953
22000.0,1,6,3.0,0,2,1,4,0,1,3,5.87,55.151782,61.389789,1196680.0,267,1.0198314108149953
22000.0,1,7,3.0,1,2,1,4,0,1,3,5.87,55.151782,61.389789,1196680.0,267,1.0198314108149953
180000.0,2,10,1.0,2,2,0,5,2,4,4,0.81,55.710962,37.724567,12615279.0,36,1.2039728043259361
180000.0,2,11,1.0,2,2,0,5,2,4,4,0.81,55.710962,37.724567,12615279.0,36,1.1526795099383853
11010.0,1,2,0.0,1,0,0,4,2,4,0,2.98,55.01552299999999,82.94455699999999,1625631.0,115,1.1314021114911006
15000.0,1,7,2.0,1,2,0,2,0,1,5,11.03620007235,56.893299,59.958296,120778.0,153,0.9745596399981308
26166.67,1,4,1.0,1,2,0,3,2,4,2,2.16,43.099567,131.916912,606561.0,18,1.095422557604755
45500.0,1,0,1.0,0,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,1,1,1.0,0,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,1,2,1.0,1,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,1,3,1.0,1,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,1,4,1.0,1,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,1,5,1.0,0,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,1,6,1.0,0,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,1,7,1.0,1,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,1,8,1.0,1,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,1,9,1.0,2,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,1,10,1.0,2,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,1,11,1.0,2,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,2,0,1.0,0,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,2,1,1.0,0,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,2,6,1.0,0,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,2,7,1.0,1,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,2,8,1.0,1,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,2,9,1.0,2,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,2,10,1.0,2,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
45500.0,2,11,1.0,2,2,0,2,0,1,5,5.39812808957631,61.270763,73.350429,380632.0,90,1.054043969188233
21000.0,2,6,1.0,0,2,1,4,0,2,2,2.8596304152764,58.01690600000001,56.29262900000001,1055397.0,275,1.0296194171811581
21000.0,2,7,1.0,1,2,1,4,0,2,2,2.8596304152764,58.01690600000001,56.29262900000001,1055397.0,275,1.0296194171811581
4116.0,2,10,1.0,2,0,0,5,2,4,4,0.304795988016899,55.863613,37.519817,12615279.0,36,0.9808292530117262
8232.0,2,11,1.0,2,0,0,5,2,4,4,0.304795988016899,55.863613,37.519817,12615279.0,36,0.9808292530117262
280000.0,2,11,1.0,2,2,1,5,2,4,4,1.3,55.857136,37.46931,12615279.0,36,1.1895840668738364
6000.0,3,1,1.0,0,0,0,4,0,2,1,1.23,47.215691,39.700273,1137904.0,225,1.1827491678743092
10500.0,2,6,1.0,0,2,0,2,0,2,3,12.7869510715665,56.439888,53.795655,95355.0,93,0.9897182004289723
10500.0,2,7,1.0,1,2,0,2,0,2,3,12.7869510715665,56.439888,53.795655,95355.0,93,0.9897182004289723
22000.0,1,0,1.0,0,2,0,3,0,2,5,3.45,57.124636,65.540964,807271.0,141,1.0986122886681098
22000.0,1,1,1.0,0,2,0,3,0,2,5,3.45,57.124636,65.540964,807271.0,141,1.0986122886681098
22000.0,1,2,1.0,1,2,0,3,0,2,5,3.45,57.124636,65.540964,807271.0,141,1.0833448165373212
22000.0,1,3,1.0,1,2,0,3,0,2,5,3.45,57.124636,65.540964,807271.0,141,1.0833448165373212
22000.0,1,4,1.0,1,2,0,3,0,2,5,3.45,57.124636,65.540964,807271.0,141,1.0833448165373212
22000.0,1,5,1.0,0,2,0,3,0,2,5,3.45,57.124636,65.540964,807271.0,141,1.0833448165373212
34400.0,2,6,1.0,0,2,1,3,0,1,3,4.56805923408004,56.11349000000001,47.249748,497618.0,264,1.1477715246261933
34400.0,2,7,1.0,1,2,1,3,0,1,3,4.56805923408004,56.11349000000001,47.249748,497618.0,264,1.1477715246261933
28000.0,1,4,1.0,1,2,1,4,0,2,2,4.67,54.972575,73.41218,1154507.0,240,1.1451323043030026
22000.0,2,6,1.0,0,2,0,4,2,4,2,2.95,58.031082,56.213894,1055397.0,36,1.0647107369924282
22000.0,2,7,1.0,1,2,0,4,2,4,2,2.95,58.031082,56.213894,1055397.0,36,1.0647107369924282
22000.0,2,8,1.0,1,2,0,4,2,4,1,2.95,58.031082,56.213894,1055397.0,36,1.107411792557379
35384.62,1,10,2.0,2,1,2,3,0,2,0,3.43513236317864,43.58935200000001,39.726603,443562.0,173,1.1236583385693062
35384.62,1,9,2.0,2,1,2,3,0,2,1,3.43513236317864,43.58935200000001,39.726603,443562.0,173,1.1388544508458602
35384.62,1,11,2.0,2,1,2,3,0,2,1,3.43513236317864,43.58935200000001,39.726603,443562.0,173,1.1236583385693062
17000.0,1,0,0.0,0,2,0,4,2,4,1,2.18489865156864,55.110609,82.940365,1625631.0,115,1.0483504538872215
4000.0,3,0,1.0,0,0,0,1,0,0,0,8.44696440589314,56.49228299999999,60.23843299999999,60979.0,275,1.1509675190020379
4000.0,3,1,1.0,0,0,0,1,0,0,0,8.44696440589314,56.49228299999999,60.23843299999999,60979.0,275,0.965080896043587
11110.0,1,8,0.0,1,0,0,4,2,4,1,1.762,56.834622,60.588999,1493749.0,115,1.0473032031030896
6500.0,2,7,3.0,1,0,0,4,2,4,1,1.762,56.834622,60.588999,1493749.0,115,1.0857088838322018
11000.0,1,11,0.0,2,0,2,4,0,2,1,2.21,56.00262900000001,92.932005,1093771.0,55,1.0833448165373212
20000.0,1,8,0.0,1,1,2,3,0,2,2,9.78,57.146713,65.546103,807271.0,112,1.1474024528375417
20000.0,1,9,0.0,2,1,2,3,0,2,2,9.78,57.146713,65.546103,807271.0,112,1.1474024528375417
16666.67,1,10,0.0,2,1,2,3,0,2,2,9.78,57.146713,65.546103,807271.0,112,1.1249296242582045
16666.67,1,11,0.0,2,1,2,3,0,2,2,9.78,57.146713,65.546103,807271.0,112,1.1249296242582045
15000.0,3,3,1.0,1,2,0,2,0,2,4,6.10554164301538,55.441247,65.36309399999999,312364.0,112,1.1526795099383853
15000.0,3,4,1.0,1,2,0,2,0,2,4,6.10554164301538,55.441247,65.36309399999999,312364.0,112,1.1526795099383853
28500.0,3,4,1.0,1,2,0,3,0,1,2,2.858,46.360505,48.097028,529793.0,78,1.1471239400937834
15833.33,1,0,3.0,0,2,0,4,0,1,5,1.84,56.783127,60.563699,1493749.0,116,0.9371247406434996
24900.0,2,7,1.0,1,2,0,2,0,1,3,1.25,56.11931800000001,47.458859,127226.0,222,1.130883775338508
22000.0,3,3,1.0,1,2,0,3,0,2,4,5.2,57.125321,65.580751,807271.0,141,1.128465251817791
15000.0,1,6,1.0,0,2,0,1,0,1,3,15.1428183007129,56.98184699999999,60.54566,72688.0,275,0.9555114450274363
15000.0,1,7,1.0,1,2,0,1,0,1,3,15.1428183007129,56.98184699999999,60.54566,72688.0,275,0.9555114450274363
15000.0,1,8,1.0,1,2,0,1,0,1,3,15.1428183007129,56.98184699999999,60.54566,72688.0,275,0.9555114450274363
15000.0,1,9,1.0,2,2,0,1,0,1,3,15.1428183007129,56.98184699999999,60.54566,72688.0,275,0.9555114450274363
15000.0,1,10,1.0,2,2,0,1,0,1,3,15.1428183007129,56.98184699999999,60.54566,72688.0,275,0.9555114450274363
15000.0,1,11,1.0,2,2,0,1,0,1,3,15.1428183007129,56.98184699999999,60.54566,72688.0,275,0.9555114450274363
13000.0,2,6,3.0,0,2,0,1,0,1,0,15.1428183007129,56.98184699999999,60.54566,72688.0,275,1.0045833390198333
13000.0,2,7,3.0,1,2,0,1,0,1,0,15.1428183007129,56.98184699999999,60.54566,72688.0,275,0.9239536046197242
44900.0,2,6,1.0,0,1,1,4,2,4,2,2.00174129069348,58.005424,56.26616800000001,1055397.0,222,1.1841790629590958
44900.0,2,7,1.0,1,1,1,4,2,4,2,2.00174129069348,58.005424,56.26616800000001,1055397.0,222,1.1841790629590958
44900.0,2,8,1.0,1,1,1,4,2,4,2,2.00174129069348,58.005424,56.26616800000001,1055397.0,222,1.1524450433488003
13000.0,2,8,1.0,1,2,0,4,2,4,2,2.66,55.19465899999999,61.34258199999999,1196680.0,115,1.0647107369924282
13000.0,2,10,1.0,2,2,0,4,2,4,2,2.66,55.19465899999999,61.34258199999999,1196680.0,115,1.0647107369924282
13000.0,2,11,1.0,2,2,0,4,2,4,2,2.66,55.19465899999999,61.34258199999999,1196680.0,115,1.0647107369924282
9000.0,1,9,0.0,2,0,0,4,0,2,1,2.13764705882353,56.84998100000001,60.606196,1493749.0,262,1.0216512475319812
35000.0,3,2,1.0,1,2,1,3,0,1,5,4.29482899030442,53.750774,87.124066,549403.0,275,0.9858167945227654
35000.0,3,3,1.0,1,2,1,3,0,1,5,4.29482899030442,53.750774,87.124066,549403.0,275,0.9858167945227654
35000.0,3,4,1.0,1,2,1,3,0,1,5,4.29482899030442,53.750774,87.124066,549403.0,275,1.016265340969835
34000.0,1,1,1.0,0,3,0,3,0,0,5,10.2268480620077,55.393574,86.110288,556382.0,275,1.0116009116784799
34000.0,1,2,1.0,1,3,0,3,0,0,5,10.2268480620077,55.393574,86.110288,556382.0,275,1.0116009116784799
34000.0,1,3,1.0,1,3,0,3,0,0,5,10.2268480620077,55.393574,86.110288,556382.0,275,1.0116009116784799
34000.0,1,4,1.0,1,3,0,3,0,0,5,10.2268480620077,55.393574,86.110288,556382.0,275,1.0116009116784799
34000.0,1,5,1.0,0,3,0,3,0,0,5,10.2268480620077,55.393574,86.110288,556382.0,275,1.0116009116784799
34000.0,1,7,1.0,1,3,0,3,0,0,5,10.2268480620077,55.393574,86.110288,556382.0,275,1.0116009116784799
34000.0,1,8,1.0,1,3,0,3,0,0,5,10.2268480620077,55.393574,86.110288,556382.0,275,1.0116009116784799
34000.0,1,9,1.0,2,3,0,3,0,0,5,10.2268480620077,55.393574,86.110288,556382.0,275,1.0116009116784799
34000.0,1,10,1.0,2,3,0,3,0,0,5,10.2268480620077,55.393574,86.110288,556382.0,275,1.0116009116784799
34000.0,1,11,1.0,2,3,0,3,0,0,5,10.2268480620077,55.393574,86.110288,556382.0,275,1.0116009116784799
17900.0,1,7,3.0,1,2,0,4,0,2,0,1.96,55.173616,61.402036,1196680.0,132,1.1342813648748447
28500.0,3,4,1.0,1,2,0,3,0,1,2,4.43,46.332204,48.022487,529793.0,78,1.1471239400937834
7900.0,1,11,2.0,2,2,0,2,0,2,0,9.12397179592511,55.185886,59.64905699999999,163919.0,132,1.0532970924560672
20000.0,1,6,1.0,0,2,0,4,0,2,3,2.32,56.785824,60.650184,1493749.0,262,1.0296194171811581
20000.0,1,7,1.0,1,2,0,4,0,2,3,2.32,56.785824,60.650184,1493749.0,262,1.1314021114911006
20000.0,1,9,1.0,2,2,0,4,0,2,3,2.32,56.785824,60.650184,1493749.0,262,0.9932517730102834
20000.0,1,10,1.0,2,2,0,4,0,2,3,2.32,56.785824,60.650184,1493749.0,262,0.9932517730102834
20000.0,1,11,1.0,2,2,0,4,0,2,3,2.32,56.785824,60.650184,1493749.0,262,0.9932517730102834
20000.0,3,3,1.0,1,2,0,4,0,2,0,2.32,56.785824,60.650184,1493749.0,262,1.1314021114911006
7700.0,2,7,1.0,1,0,0,5,0,2,3,0.51807790499557,59.832949,30.18294,5383890.0,8,0.9808290906740507
12666.67,1,10,2.0,2,2,0,2,2,4,1,5.6978569607839,57.908131,59.982614,349008.0,18,1.039904750264814
12666.67,1,11,2.0,2,2,0,2,2,4,1,5.6978569607839,57.908131,59.982614,349008.0,18,1.039904750264814
21500.0,1,6,2.0,0,2,0,4,2,4,3,2.91,54.985573,73.41324,1154507.0,36,1.020441213410308
21500.0,1,7,2.0,1,2,0,4,2,4,3,2.91,54.985573,73.41324,1154507.0,36,1.020441213410308
21500.0,1,8,2.0,1,2,0,4,2,4,3,2.91,54.985573,73.41324,1154507.0,36,1.0039608066034702
21500.0,1,9,2.0,2,2,0,4,2,4,3,2.91,54.985573,73.41324,1154507.0,36,1.0039608066034702
21500.0,1,10,2.0,2,2,0,4,2,4,3,2.91,54.985573,73.41324,1154507.0,36,1.0039608066034702
21500.0,1,11,2.0,2,2,0,4,2,4,3,2.91,54.985573,73.41324,1154507.0,36,1.0039608066034702
21500.0,2,0,2.0,0,2,0,4,2,4,5,2.91,54.985573,73.41324,1154507.0,36,1.0473189942805592
21500.0,2,1,2.0,0,2,0,4,2,4,5,2.91,54.985573,73.41324,1154507.0,36,1.0296194171811581
11666.67,2,1,0.0,0,1,2,3,0,2,5,7.78,57.151385,65.534284,807271.0,112,1.1221428259454012
20000.0,2,0,2.0,0,2,1,1,0,1,5,15.1428183007129,56.979777,60.56695,72688.0,275,0.9555114450274363
16000.0,2,1,2.0,0,2,1,1,0,1,5,15.1428183007129,56.979777,60.56695,72688.0,275,0.8649974374866045
16000.0,2,6,2.0,0,2,1,1,0,1,5,15.1428183007129,56.979777,60.56695,72688.0,275,0.8649974374866045
16000.0,2,7,2.0,1,2,1,1,0,1,5,15.1428183007129,56.979777,60.56695,72688.0,275,0.8649974374866045
16000.0,2,8,2.0,1,2,1,1,0,1,5,15.1428183007129,56.979777,60.56695,72688.0,275,0.8649974374866045
16000.0,2,9,2.0,2,2,1,1,0,1,5,15.1428183007129,56.979777,60.56695,72688.0,275,0.8649974374866045
20000.0,2,10,2.0,2,2,1,1,0,1,5,15.1428183007129,56.979777,60.56695,72688.0,275,0.9555114450274363
20000.0,2,11,2.0,2,2,1,1,0,1,5,15.1428183007129,56.979777,60.56695,72688.0,275,0.9555114450274363
12000.0,2,6,1.0,0,2,1,1,0,1,3,15.5253150111002,58.550991,50.0491,69835.0,91,0.9162907318741551
12000.0,2,7,1.0,1,2,1,1,0,1,3,15.5253150111002,58.550991,50.0491,69835.0,91,0.9162907318741551
29000.0,2,1,1.0,0,2,1,2,0,1,3,4.09,53.2898,34.2851,402675.0,19,1.0599431475089556
29000.0,2,8,1.0,1,2,1,2,0,1,3,4.09,53.2898,34.2851,402675.0,19,1.0050591849906765
29000.0,2,9,1.0,2,2,1,2,0,1,3,4.09,53.2898,34.2851,402675.0,19,1.0050591849906765
29000.0,3,1,1.0,0,2,1,2,0,1,5,4.09,53.2898,34.2851,402675.0,19,1.0597519703349279
30490.0,1,9,1.0,2,2,0,4,2,4,3,1.63,55.086291,82.97251899999999,1625631.0,115,1.1646563174818767
30490.0,1,10,1.0,2,2,0,4,2,4,1,1.63,55.086291,82.97251899999999,1625631.0,115,1.1439762649882566
28080.0,1,2,0.0,1,2,0,3,0,2,1,5.93,56.871913,53.24318299999999,648146.0,80,0.9932517730102834
15000.0,1,0,3.0,0,1,2,4,0,1,5,0.948,56.813523,60.590289,1493749.0,83,1.0414538748281612
22000.0,1,8,3.0,1,1,2,4,0,1,5,0.948,56.813523,60.590289,1493749.0,83,1.067840630001356
22000.0,1,10,3.0,2,1,2,4,0,1,5,0.948,56.813523,60.590289,1493749.0,83,1.067840630001356
22000.0,1,11,3.0,2,1,2,4,0,1,5,0.948,56.813523,60.590289,1493749.0,83,1.067840630001356
40000.0,3,1,1.0,0,2,0,3,0,1,5,4.2611866925032,55.350451,86.135961,556382.0,165,1.0206507471983979
40000.0,3,2,1.0,1,2,0,3,0,1,5,4.2611866925032,55.350451,86.135961,556382.0,165,1.0206507471983979
40000.0,3,3,1.0,1,2,0,3,0,1,5,4.2611866925032,55.350451,86.135961,556382.0,165,1.1151415906193203
40000.0,3,4,1.0,1,2,0,3,0,1,5,4.2611866925032,55.350451,86.135961,556382.0,165,1.0385083645984043
10000.0,1,5,3.0,0,2,0,1,0,1,0,16.569302372132,57.00488299999999,61.457563,62908.0,275,1.1233049012584813
10000.0,1,6,3.0,0,2,0,1,0,1,0,16.569302372132,57.00488299999999,61.457563,62908.0,275,0.9745596399981308
10000.0,1,7,3.0,1,2,0,1,0,1,0,16.569302372132,57.00488299999999,61.457563,62908.0,275,0.9745596399981308
28000.0,2,6,2.0,0,2,0,4,0,2,0,1.11578947368421,56.849089,60.566564,1493749.0,262,1.0986122886681098
16000.0,2,6,0.0,0,0,0,1,0,1,2,6.67984081992983,44.89995800000001,37.32992,88879.0,162,0.9162907318741551
16000.0,2,7,0.0,1,0,0,1,0,1,2,6.67984081992983,44.89995800000001,37.32992,88879.0,162,0.9162907318741551
16000.0,2,8,0.0,1,0,0,1,0,1,2,6.67984081992983,44.89995800000001,37.32992,88879.0,162,0.9162907318741551
16000.0,2,9,0.0,2,0,0,1,0,1,2,6.67984081992983,44.89995800000001,37.32992,88879.0,162,0.9162907318741551
16000.0,2,10,0.0,2,0,0,1,0,1,2,6.67984081992983,44.89995800000001,37.32992,88879.0,162,0.9162907318741551
16000.0,2,11,0.0,2,0,0,1,0,1,2,6.67984081992983,44.89995800000001,37.32992,88879.0,162,0.9162907318741551
59700.0,3,2,1.0,1,2,0,4,0,1,3,1.33,55.74418000000001,49.201266,1257391.0,275,1.1782683734874198
59700.0,3,3,1.0,1,2,0,4,0,1,3,1.33,55.74418000000001,49.201266,1257391.0,275,1.125331961152227
4060.0,2,1,1.0,0,2,0,3,2,2,3,3.08865450448529,45.08606,38.975538,932629.0,227,0.9162907318741551
8121.0,2,11,1.0,2,2,0,3,2,2,3,3.08865450448529,45.08606,38.975538,932629.0,227,0.9162907318741551
6000.0,2,7,1.0,1,2,0,3,2,2,3,3.08865450448529,45.08606,38.975538,932629.0,227,0.9162907318741551
8121.0,2,8,1.0,1,2,0,3,2,2,3,3.08865450448529,45.08606,38.975538,932629.0,227,0.9162907318741551
8121.0,2,9,1.0,2,2,0,3,2,2,3,3.08865450448529,45.08606,38.975538,932629.0,227,0.9162907318741551
8121.0,3,1,1.0,0,2,0,3,2,2,5,3.08865450448529,45.08606,38.975538,932629.0,227,0.9162907318741551
8121.0,3,2,1.0,1,2,0,3,2,2,5,3.08865450448529,45.08606,38.975538,932629.0,227,0.9162907318741551
8121.0,3,3,1.0,1,2,0,3,2,2,5,3.08865450448529,45.08606,38.975538,932629.0,227,0.9162907318741551
8121.0,3,4,1.0,1,2,0,3,2,2,5,3.08865450448529,45.08606,38.975538,932629.0,227,0.9162907318741551
500.0,1,0,1.0,0,0,0,4,0,1,5,1.15157712082664,56.822788,60.60567,1493749.0,123,0.9162907318741551
30000.0,2,9,1.0,2,2,1,4,0,2,1,1.59333333333333,56.831196,60.63958,1493749.0,262,1.0589470322756782
30000.0,2,10,1.0,2,2,1,4,0,2,1,1.59333333333333,56.831196,60.63958,1493749.0,262,1.0589470322756782
30000.0,2,11,1.0,2,2,1,4,0,2,1,1.59333333333333,56.831196,60.63958,1493749.0,262,1.0589470322756782
20000.0,2,0,2.0,0,2,1,3,2,3,5,4.71,57.651177,39.847502,608353.0,120,1.0986122886681098
21000.0,2,1,0.0,0,2,1,4,0,2,1,2.0,57.994919,56.174226,1055397.0,182,1.0414538748281612
21666.67,1,1,3.0,0,1,2,4,0,2,5,1.87,56.841942,60.631623,1493749.0,262,1.0486676469849383
21666.67,1,5,3.0,0,1,2,4,0,2,5,1.87,56.841942,60.631623,1493749.0,262,1.0241098008941936
21666.67,1,6,3.0,0,1,2,4,0,2,5,1.87,56.841942,60.631623,1493749.0,262,1.0241098008941936
21666.67,1,7,3.0,1,1,2,4,0,2,5,1.87,56.841942,60.631623,1493749.0,262,1.0241098008941936
21666.67,1,8,3.0,1,1,2,4,0,2,5,1.87,56.841942,60.631623,1493749.0,262,1.0241098008941936
26000.0,1,9,3.0,2,1,2,4,0,2,5,1.87,56.841942,60.631623,1493749.0,262,1.066036118233497
26000.0,1,10,3.0,2,1,2,4,0,2,5,1.87,56.841942,60.631623,1493749.0,262,1.066036118233497
9000.0,2,10,1.0,2,2,1,2,0,1,2,9.72924563874562,44.031711,43.125353,147861.0,275,1.1484600943956773
9000.0,3,1,1.0,0,2,1,2,0,1,5,9.72924563874562,44.031711,43.125353,147861.0,275,1.0319975395861256
25916.67,3,2,1.0,1,2,1,3,2,4,3,3.32,57.1102,65.5832,807271.0,18,1.1052568518292702
25916.67,3,3,1.0,1,2,1,3,2,4,3,3.32,57.1102,65.5832,807271.0,18,1.1052568518292702
24000.0,1,2,2.0,1,3,0,2,0,1,3,28.577766085854,63.203315,75.437736,106911.0,274,1.0531499145913523
24000.0,1,2,2.0,1,3,0,2,0,1,3,28.577766085854,63.203315,75.437736,106911.0,274,1.0647107369924282
35200.0,2,7,1.0,1,2,0,3,0,1,3,4.39318824681823,46.34407,48.022456,529793.0,275,1.1725173181524389
35200.0,2,8,1.0,1,2,0,3,0,1,3,4.39318824681823,46.34407,48.022456,529793.0,275,1.136703284677133
35200.0,2,9,1.0,2,2,0,3,0,1,3,4.39318824681823,46.34407,48.022456,529793.0,275,1.136703284677133
35200.0,2,11,1.0,2,2,0,3,0,1,3,4.39318824681823,46.34407,48.022456,529793.0,275,1.136703284677133
35200.0,3,1,1.0,0,2,0,3,0,1,5,4.39318824681823,46.34407,48.022456,529793.0,275,1.136703284677133
35200.0,3,2,1.0,1,2,0,3,0,1,5,4.39318824681823,46.34407,48.022456,529793.0,275,1.1266253248957836
35200.0,3,3,1.0,1,2,0,3,0,1,5,4.39318824681823,46.34407,48.022456,529793.0,275,1.1266253248957836
35200.0,3,4,1.0,1,2,0,3,0,1,5,4.39318824681823,46.34407,48.022456,529793.0,275,1.1266253248957836
11000.0,3,0,0.0,0,0,2,3,0,1,5,6.69785714285714,54.1875,37.6112,475161.0,63,1.0116009116784799
11000.0,3,1,0.0,0,0,2,3,0,1,5,6.69785714285714,54.1875,37.6112,475161.0,63,1.0116009116784799
11000.0,3,2,0.0,1,0,2,3,0,1,5,6.69785714285714,54.1875,37.6112,475161.0,63,1.0116009116784799
11000.0,3,3,0.0,1,0,2,3,0,1,5,6.69785714285714,54.1875,37.6112,475161.0,63,1.0116009116784799
11000.0,3,4,0.0,1,0,2,3,0,1,5,6.69785714285714,54.1875,37.6112,475161.0,63,1.0116009116784799
24000.0,2,6,1.0,0,2,1,3,0,2,3,7.98,57.10818100000001,65.610979,807271.0,112,1.1460788259070334
16000.0,2,7,1.0,1,2,1,3,0,2,3,7.98,57.10818100000001,65.610979,807271.0,112,1.0881409888008142
23400.0,2,10,1.0,2,0,0,5,2,4,4,0.304795988016899,55.726406,37.670403,12615279.0,36,1.2014696741078175
23400.0,2,11,1.0,2,0,0,5,2,4,4,0.304795988016899,55.726406,37.670403,12615279.0,36,1.1474024528375417
15000.0,2,0,2.0,0,2,0,1,0,1,5,15.1428183007129,56.98184699999999,60.54566,72688.0,275,0.9555114450274363
11000.0,1,1,1.0,0,0,2,2,0,1,5,2.93878072191165,54.507938,36.262629,332039.0,209,0.9520088144762343
11000.0,1,2,1.0,1,0,2,2,0,1,5,2.93878072191165,54.507938,36.262629,332039.0,209,0.9520088144762343
11000.0,1,3,1.0,1,0,2,2,0,1,5,2.93878072191165,54.507938,36.262629,332039.0,209,0.9520088144762343
11000.0,1,4,1.0,1,0,2,2,0,1,5,2.93878072191165,54.507938,36.262629,332039.0,209,0.9520088144762343
11000.0,1,5,1.0,0,0,2,2,0,1,5,2.93878072191165,54.507938,36.262629,332039.0,209,0.9520088144762343
11000.0,1,7,1.0,1,0,2,2,0,1,5,2.93878072191165,54.507938,36.262629,332039.0,209,0.9520088144762343
11000.0,1,8,1.0,1,0,2,2,0,1,5,2.93878072191165,54.507938,36.262629,332039.0,209,0.9520088144762343
11000.0,1,9,1.0,2,0,2,2,0,1,5,2.93878072191165,54.507938,36.262629,332039.0,209,0.9520088144762343
11000.0,1,10,1.0,2,0,2,2,0,1,5,2.93878072191165,54.507938,36.262629,332039.0,209,0.9520088144762343
11000.0,1,11,1.0,2,0,2,2,0,1,5,2.93878072191165,54.507938,36.262629,332039.0,209,0.9520088144762343
11000.0,2,1,1.0,0,0,2,2,0,1,5,2.93878072191165,54.507938,36.262629,332039.0,209,1.11365016603265
11000.0,2,8,1.0,1,0,2,2,0,1,5,2.93878072191165,54.507938,36.262629,332039.0,209,0.9520088144762343
11000.0,2,9,1.0,2,0,2,2,0,1,3,2.93878072191165,54.507938,36.262629,332039.0,209,0.9520088144762343
22000.0,1,4,3.0,1,1,2,4,0,2,1,1.19518518518519,56.815808,60.584398,1493749.0,262,1.0647107369924282
22000.0,1,5,3.0,0,1,2,4,0,2,1,1.19518518518519,56.815808,60.584398,1493749.0,262,1.0647107369924282
22000.0,1,6,3.0,0,1,2,4,0,2,1,1.19518518518519,56.815808,60.584398,1493749.0,262,1.0296194171811581
19000.0,2,11,1.0,2,2,1,3,0,1,2,4.85890092306854,45.012617,41.926078,450680.0,272,1.0352426747355203
19000.0,3,0,1.0,0,2,1,3,0,1,5,4.85890092306854,45.012617,41.926078,450680.0,272,1.089801658985955
19000.0,3,1,1.0,0,2,1,3,0,1,5,4.85890092306854,45.012617,41.926078,450680.0,272,1.089801658985955
18333.33,1,0,1.0,0,1,2,4,0,2,5,2.67285714285714,56.79756500000001,60.635486,1493749.0,262,0.9449664663191658
18333.33,1,1,1.0,0,1,2,4,0,2,5,2.67285714285714,56.79756500000001,60.635486,1493749.0,262,0.9449664663191658
18333.33,1,2,1.0,1,1,2,4,0,2,5,2.67285714285714,56.79756500000001,60.635486,1493749.0,262,0.9449664663191658
25000.0,1,0,1.0,0,2,1,3,2,3,5,4.55,57.128657,65.52363299999999,807271.0,141,1.091923300517313
25000.0,1,1,1.0,0,2,1,3,2,3,5,4.55,57.128657,65.52363299999999,807271.0,141,1.091923300517313
25000.0,1,2,1.0,1,2,1,3,2,3,5,4.55,57.128657,65.52363299999999,807271.0,141,1.091923300517313
25000.0,1,3,1.0,1,2,1,3,2,3,5,4.55,57.128657,65.52363299999999,807271.0,141,1.091923300517313
20833.33,1,8,1.0,1,2,1,3,2,3,5,4.55,57.128657,65.52363299999999,807271.0,141,1.0564004051439124
20833.33,2,8,3.0,1,2,1,3,0,2,1,4.55,57.128657,65.52363299999999,807271.0,141,1.1052568059563104
